country,cause,DALYs,pct_of_total_DALYs,DALYs_per_100K
Jamaica,Diabetes and kidney diseases,92806.75627,0.119002742,3339.256555
Nepal,Skin and subcutaneous diseases,163097.6461,0.018024497,545.631754
Saint Lucia,Substance use disorders,1064.571111,0.021187755,603.2437797
Saint Lucia,Diabetes and kidney diseases,5340.110705,0.106378357,3025.996602
Madagascar,Neglected tropical diseases and malaria,492072.114,0.038876566,1884.699431
Georgia,Neglected tropical diseases and malaria,972.1776244,0.000674925,26.3368428
Zimbabwe,Other infectious diseases,192951.1837,0.027648544,1311.366081
Zimbabwe,Maternal and neonatal disorders,857459.7852,0.122763022,5827.607049
Nigeria,Chronic respiratory diseases,1207570.318,0.01028456,585.9490263
Iceland,Musculoskeletal disorders,9408.049661,0.124110279,2787.8136
Iceland,Other non-communicable diseases,3033.686765,0.040102932,898.9486159
Iceland,Skin and subcutaneous diseases,2774.186951,0.036597515,822.0530706
Nepal,Maternal and neonatal disorders,976519.5657,0.108456107,3266.877826
Thailand,Musculoskeletal disorders,1657633.562,0.084521641,2347.056456
Thailand,Other non-communicable diseases,793031.4983,0.04053196,1122.859563
Morocco,Self-harm and interpersonal violence,160071.7932,0.015494545,451.0472945
Palestine,Neglected tropical diseases and malaria,1217.694816,0.001231265,25.09626051
Thailand,Skin and subcutaneous diseases,511091.0157,0.026063451,723.6578067
Thailand,Sense organ diseases,756259.2563,0.038523432,1070.793455
Kenya,HIV/AIDS and sexually transmitted infections,2888091.617,0.161816932,5976.172711
Madagascar,Cardiovascular diseases,1022722.353,0.080988619,3917.158037
Morocco,Transport injuries,422851.5602,0.04089718,1191.50319
Timor-Leste,Neglected tropical diseases and malaria,5288.270247,0.013565648,410.7437837
eSwatini,Skin and subcutaneous diseases,7426.570326,0.012861121,660.4709615
eSwatini,Respiratory infections and tuberculosis,59119.84928,0.102515756,5257.735669
eSwatini,Enteric infections,36116.0622,0.062616798,3211.928155
eSwatini,Other infectious diseases,8154.395136,0.014132999,725.1989761
eSwatini,Maternal and neonatal disorders,36793.41749,0.063861188,3272.167738
Brunei,Maternal and neonatal disorders,3798.349498,0.039395154,878.3311494
Azerbaijan,Chronic respiratory diseases,88207.52222,0.027366221,862.6635184
Azerbaijan,Digestive diseases,138380.4385,0.042935572,1353.351199
Morocco,Musculoskeletal disorders,779603.5245,0.075117113,2196.75218
Panama,Sense organ diseases,37700.71274,0.042580947,961.4871249
Nigeria,Digestive diseases,3010427.257,0.0255495,1460.748823
Panama,Cardiovascular diseases,98164.99124,0.111757912,2503.516998
Morocco,Chronic respiratory diseases,353662.7556,0.034218479,996.5442751
Morocco,Other non-communicable diseases,694815.8139,0.067170518,1957.83896
Nicaragua,Skin and subcutaneous diseases,33811.93074,0.02610266,528.5947195
Nicaragua,HIV/AIDS and sexually transmitted infections,35639.16939,0.02776338,557.1606333
Nicaragua,Respiratory infections and tuberculosis,52360.93222,0.040702491,818.578285
Nicaragua,Enteric infections,27940.31119,0.021642661,436.8014671
Nicaragua,Other infectious diseases,9560.778307,0.007428513,149.4672684
Nicaragua,Maternal and neonatal disorders,111026.3844,0.086354344,1735.717518
Pakistan,Neoplasms,5936443.579,0.070475757,2770.317993
Iceland,HIV/AIDS and sexually transmitted infections,102.3019398,0.001355795,30.31433182
Iceland,Respiratory infections and tuberculosis,1476.742939,0.01962374,437.591658
Iceland,Enteric infections,199.2591213,0.002637052,59.04489328
Iceland,Other infectious diseases,206.1038112,0.002736218,61.0731266
Iceland,Maternal and neonatal disorders,1205.336825,0.016037304,357.1680119
Poland,Substance use disorders,314152.8182,0.024997203,818.2541639
Poland,Diabetes and kidney diseases,484165.632,0.038427712,1261.075888
Zimbabwe,Substance use disorders,66832.91185,0.009573073,454.2206584
Zimbabwe,Diabetes and kidney diseases,203642.9707,0.029170842,1384.031335
Japan,Skin and subcutaneous diseases,767922.0739,0.021745688,598.2413425
Japan,Sense organ diseases,1586044.9,0.044888007,1235.591035
Saint Lucia,Neoplasms,6401.160927,0.127858182,3627.245255
Iceland,Transport injuries,1418.356143,0.018821242,420.2903564
Nigeria,Musculoskeletal disorders,2242741.17,0.019106981,1088.244706
Nigeria,Other non-communicable diseases,5340355.764,0.045392653,2591.299417
Ireland,Neurological disorders,96292.50686,0.086733025,1981.102133
Ireland,Mental disorders,99484.79167,0.089316157,2046.77954
Thailand,HIV/AIDS and sexually transmitted infections,890816.104,0.04575498,1261.313559
Thailand,Respiratory infections and tuberculosis,928612.1256,0.047633059,1314.829245
Thailand,Enteric infections,236725.5166,0.012127936,335.1815291
Thailand,Other infectious diseases,182080.1395,0.009336992,257.8087079
Saint Vincent and the Grenadines,Cardiovascular diseases,6881.708005,0.182540624,6030.679829
N. Mariana Is.,Substance use disorders,199.9470252,0.016399712,445.5330945
N. Mariana Is.,Diabetes and kidney diseases,1581.874368,0.129820716,3524.820545
Puerto Rico,Neoplasms,128263.6087,0.114118554,3498.846825
Nepal,Sense organ diseases,219632.0965,0.024270692,734.763799
Nepal,Substance use disorders,99734.9746,0.011044701,333.6563736
Nepal,Diabetes and kidney diseases,366592.6685,0.040661254,1226.410102
Panama,Transport injuries,26549.46104,0.030230973,677.095023
Madagascar,Chronic respiratory diseases,315559.1241,0.024975737,1208.631996
Japan,Neoplasms,6688568.496,0.191215243,5210.656566
Japan,Substance use disorders,305340.3887,0.008677066,237.87211
Japan,Diabetes and kidney diseases,1451939.122,0.04125141,1131.117387
Thailand,Maternal and neonatal disorders,354153.3123,0.018176923,501.4484726
Thailand,Substance use disorders,330246.484,0.01689593,467.5986057
Thailand,Diabetes and kidney diseases,1310668.597,0.067074096,1855.786021
Nicaragua,Substance use disorders,40269.70237,0.031229628,629.5515091
Nicaragua,Diabetes and kidney diseases,126069.0668,0.097910908,1970.885469
Panama,Neoplasms,86148.73587,0.098152051,2197.064573
Kenya,Respiratory infections and tuberculosis,1919453.704,0.10758038,3971.822355
Kenya,Enteric infections,1566329.517,0.087790401,3241.12146
Kenya,Other infectious diseases,828262.9402,0.046422559,1713.879973
Kenya,Maternal and neonatal disorders,2000697.723,0.112149572,4139.936235
eSwatini,Substance use disorders,6458.704745,0.011201077,574.3952788
eSwatini,Diabetes and kidney diseases,30122.00498,0.052213498,2678.855612
Zimbabwe,Neoplasms,363645.5328,0.052142088,2471.466658
Pakistan,Self-harm and interpersonal violence,1248193.895,0.014820488,582.4857862
Azerbaijan,Skin and subcutaneous diseases,45702.09745,0.014102987,446.963379
Azerbaijan,Sense organ diseases,78904.6998,0.024341504,771.6825531
Madagascar,Musculoskeletal disorders,223844.3159,0.017713339,857.3524953
Madagascar,Other non-communicable diseases,745013.0498,0.058728751,2853.495719
Zimbabwe,Self-harm and interpersonal violence,204222.5706,0.029281727,1387.970506
Timor-Leste,Cardiovascular diseases,53477.75871,0.13801977,4153.656287
Timor-Leste,Chronic respiratory diseases,16048.6637,0.041381872,1246.511344
Saint Vincent and the Grenadines,Musculoskeletal disorders,1934.569888,0.0510286,1695.330809
Saint Vincent and the Grenadines,Other non-communicable diseases,1860.137253,0.049189397,1630.102905
Palestine,Nutritional deficiencies,18642.70184,0.018846226,384.219507
South Korea,Neoplasms,1987883.727,0.168299583,3774.170776
Nigeria,Skin and subcutaneous diseases,1303521.276,0.011091191,632.5072843
Nigeria,HIV/AIDS and sexually transmitted infections,10406847.39,0.088697122,5049.711813
Nigeria,Respiratory infections and tuberculosis,17132022.96,0.145460293,8312.966977
Nigeria,Enteric infections,11966489.26,0.101611284,5806.496425
Nigeria,Other infectious diseases,8432678.606,0.07162167,4091.786413
Nigeria,Maternal and neonatal disorders,17355534.32,0.147317158,8421.421336
Palestine,Cardiovascular diseases,123705.1677,0.126316708,2549.519858
Palestine,Chronic respiratory diseases,28809.61012,0.029294322,593.7558995
Canada,Nutritional deficiencies,28387.6191,0.003026495,78.89193271
Saint Lucia,Cardiovascular diseases,8297.201806,0.165648938,4701.64494
Ireland,Unintentional injuries,50790.08381,0.045635608,1044.944686
South Korea,Other non-communicable diseases,416447.8591,0.034955732,790.6626117
Poland,Musculoskeletal disorders,952962.6599,0.075467612,2482.122137
Benin,Nutritional deficiencies,247015.0917,0.043904801,2132.142232
Canada,Neglected tropical diseases and malaria,147.0079243,1.57E-05,0.408549207
Zimbabwe,Musculoskeletal disorders,141358.2966,0.020223597,960.7221465
Nigeria,Sense organ diseases,1344531.105,0.011443759,652.4064733
Nigeria,Transport injuries,1418051.944,0.012056322,688.0809705
Timor-Leste,Skin and subcutaneous diseases,8675.46175,0.022269515,673.8294034
Georgia,Chronic respiratory diseases,50456.02339,0.035185592,1366.882268
Poland,Other non-communicable diseases,446247.5247,0.035371403,1162.31297
South Korea,Self-harm and interpersonal violence,566198.9522,0.047930297,1074.978133
Saint Lucia,Musculoskeletal disorders,3068.233312,0.060879581,1738.627547
Saint Lucia,Other non-communicable diseases,2199.262636,0.04374874,1246.221592
Saint Vincent and the Grenadines,Mental disorders,1877.813846,0.04955369,1645.593518
Saint Vincent and the Grenadines,Transport injuries,648.7147994,0.017203249,568.4913183
Saint Vincent and the Grenadines,Unintentional injuries,1632.121206,0.043225274,1430.284521
Timor-Leste,Nutritional deficiencies,12625.16137,0.032381132,980.6054362
Timor-Leste,Neoplasms,23361.37918,0.060285047,1814.495256
Morocco,Skin and subcutaneous diseases,175873.6859,0.016937447,495.5735712
Morocco,HIV/AIDS and sexually transmitted infections,56577.94871,0.005482637,159.424282
Morocco,Respiratory infections and tuberculosis,378906.5664,0.036671801,1067.675811
Morocco,Enteric infections,141790.6879,0.01370432,399.5351393
Morocco,Other infectious diseases,123700.1072,0.011973488,348.5598405
Morocco,Maternal and neonatal disorders,662695.4926,0.064200441,1867.330922
Japan,HIV/AIDS and sexually transmitted infections,28271.57945,0.000803456,22.02466659
Japan,Respiratory infections and tuberculosis,1255233.853,0.035859802,977.876286
Japan,Enteric infections,76930.3995,0.002187221,59.93179131
Japan,Other infectious diseases,103695.7608,0.002952879,80.78305502
Japan,Maternal and neonatal disorders,475855.9058,0.013563155,370.7103697
Iceland,Substance use disorders,1791.963827,0.023785457,530.9985926
Iceland,Diabetes and kidney diseases,3109.106364,0.041064833,921.2971146
Ireland,Neoplasms,192621.592,0.174453237,3962.956818
Nepal,Self-harm and interpersonal violence,167438.0817,0.018595549,560.1523773
Palestine,Diabetes and kidney diseases,57416.37127,0.058402624,1183.331153
Venezuela,Unintentional injuries,316969.0917,0.038650282,1028.060956
Madagascar,Self-harm and interpersonal violence,124445.5998,0.009852027,476.6426393
Palestine,Digestive diseases,29575.84084,0.030024395,609.5476443
Palestine,Neurological disorders,61030.08091,0.061926022,1257.808434
Sao Tome and Principe,Skin and subcutaneous diseases,1215.944376,0.02080552,607.3466866
Sao Tome and Principe,HIV/AIDS and sexually transmitted infections,245.953812,0.004227863,122.8503834
Sao Tome and Principe,Respiratory infections and tuberculosis,5433.3937,0.093383344,2713.901825
Sao Tome and Principe,Enteric infections,2081.307358,0.035737728,1039.583021
Sao Tome and Principe,Other infectious diseases,1830.679562,0.031455998,914.3980503
Sao Tome and Principe,Maternal and neonatal disorders,6253.960997,0.107420275,3123.763361
Morocco,Substance use disorders,279597.1726,0.027023666,787.8436654
Morocco,Diabetes and kidney diseases,547178.5056,0.052841928,1541.829324
Palestine,Neoplasms,69347.89303,0.07084383,1429.235607
Zimbabwe,HIV/AIDS and sexually transmitted infections,1005898.131,0.144213289,6836.447771
Zimbabwe,Respiratory infections and tuberculosis,1222413.029,0.17513719,8307.961383
Zimbabwe,Enteric infections,329077.7544,0.047117034,2236.531525
Palestine,Musculoskeletal disorders,67689.93937,0.068470237,1395.065767
Benin,Neoplasms,167613.0856,0.02991376,1446.773702
Benin,Mental disorders,143530.913,0.025590467,1238.905361
Venezuela,Nutritional deficiencies,55108.37255,0.006703752,178.7390874
Georgia,Transport injuries,41417.19778,0.028878481,1122.01536
Venezuela,Self-harm and interpersonal violence,1033886.836,0.12615275,3353.31967
Benin,Digestive diseases,119853.2664,0.021371229,1034.528738
Burkina Faso,Neurological disorders,270111.4805,0.02095702,1278.817884
Burkina Faso,Mental disorders,260540.8217,0.020221603,1233.506483
Burkina Faso,Transport injuries,227649.6846,0.017654622,1077.786429
Sao Tome and Principe,Substance use disorders,657.5261269,0.011279107,328.4248215
Sao Tome and Principe,Diabetes and kidney diseases,2541.249885,0.043633599,1269.317683
Senegal,Neoplasms,253881.2754,0.047684642,1728.490536
South Korea,Digestive diseases,468633.8029,0.039576292,889.7421813
South Korea,Neurological disorders,883468.2142,0.074404756,1677.341522
South Korea,Mental disorders,892812.8714,0.074922483,1695.083169
South Korea,Transport injuries,319803.6803,0.026990791,607.1752022
South Korea,Unintentional injuries,671620.4886,0.056428273,1275.130122
Palestine,Other infectious diseases,11069.77972,0.011271053,228.1442541
Palestine,Maternal and neonatal disorders,109482.3504,0.1116316,2256.392612
Palestine,Substance use disorders,29304.85289,0.029777013,603.9626783
Japan,Self-harm and interpersonal violence,1019375.243,0.029143347,794.1331999
South Korea,Nutritional deficiencies,95315.19206,0.007982961,180.9642121
Georgia,Sense organ diseases,44159.41531,0.03061371,1196.303587
Kazakhstan,Cardiovascular diseases,1434550.009,0.256251723,8012.305804
Kazakhstan,Musculoskeletal disorders,266101.2649,0.047240502,1486.239375
Israel,Neoplasms,258791.127,0.150661073,2891.780089
Madagascar,HIV/AIDS and sexually transmitted infections,395518.1758,0.031185064,1514.885439
Madagascar,Respiratory infections and tuberculosis,1552659.525,0.122379245,5946.885506
Madagascar,Enteric infections,1724296.109,0.135811148,6604.275679
Madagascar,Other infectious diseases,712616.8316,0.056181587,2729.41404
Madagascar,Maternal and neonatal disorders,1799633.847,0.141627483,6892.828896
Singapore,Nutritional deficiencies,8046.533585,0.008341324,144.5014123
Singapore,Transport injuries,18786.36735,0.019613393,337.3696991
Singapore,Unintentional injuries,59167.29292,0.061492809,1062.539204
Malawi,Unintentional injuries,225652.8845,0.02727328,1312.605677
Malawi,Self-harm and interpersonal violence,80169.75709,0.00970904,466.3413831
Suriname,Neglected tropical diseases and malaria,1211.49895,0.006503562,211.6291547
Israel,Unintentional injuries,81930.52198,0.047286799,915.5068602
Madagascar,Digestive diseases,272667.7088,0.021578299,1044.352364
Madagascar,Skin and subcutaneous diseases,159284.1508,0.012596997,610.0787664
Madagascar,Sense organ diseases,146795.0274,0.011610253,562.243819
Benin,Neurological disorders,146262.8377,0.026076684,1262.486317
Malawi,Mental disorders,219169.3304,0.026461123,1274.891335
Israel,Mental disorders,145002.4802,0.083614694,1620.284628
United States of America,Musculoskeletal disorders,9682810.839,0.095818868,2980.802836
Kyrgyzstan,Neoplasms,109841.979,0.064956726,1724.749504
Oman,Musculoskeletal disorders,81641.58221,0.091293972,1799.931847
Ireland,HIV/AIDS and sexually transmitted infections,1388.093475,0.001250011,28.55834824
Ireland,Respiratory infections and tuberculosis,20535.90584,0.018544068,422.5014821
Ireland,Enteric infections,1827.980568,0.001643979,37.60849436
Ireland,Other infectious diseases,2668.418442,0.002408346,54.89948946
Ireland,Maternal and neonatal disorders,19294.77973,0.01745729,396.9668099
Ireland,Substance use disorders,30913.10128,0.027860275,635.999756
Ireland,Diabetes and kidney diseases,51650.36795,0.046394182,1062.643994
Georgia,Diabetes and kidney diseases,87930.40939,0.061160463,2382.084622
Kazakhstan,Neoplasms,507539.0978,0.090675442,2834.727568
Burkina Faso,Neglected tropical diseases and malaria,2453990.875,0.189856189,11618.1934
Vietnam,Transport injuries,1216712.614,0.049083954,1265.553721
Vietnam,Unintentional injuries,1228624.949,0.049584143,1277.94424
Georgia,HIV/AIDS and sexually transmitted infections,3185.614718,0.002218132,86.30010805
Georgia,Respiratory infections and tuberculosis,27159.36083,0.018945029,735.7624767
