"country","DALYs.HIV/AIDS_and_sexually_transmitted_infections","pct_of_total_DALYs.HIV/AIDS_and_sexually_transmitted_infections","DALYs_per_100K.HIV/AIDS_and_sexually_transmitted_infections","DALYs.Neglected_tropical_diseases_and_malaria","pct_of_total_DALYs.Neglected_tropical_diseases_and_malaria","DALYs_per_100K.Neglected_tropical_diseases_and_malaria","DALYs.Mental_disorders","pct_of_total_DALYs.Mental_disorders","DALYs_per_100K.Mental_disorders","DALYs.Unintentional_injuries","pct_of_total_DALYs.Unintentional_injuries","DALYs_per_100K.Unintentional_injuries","DALYs.Self-harm_and_interpersonal_violence","pct_of_total_DALYs.Self-harm_and_interpersonal_violence","DALYs_per_100K.Self-harm_and_interpersonal_violence","DALYs.Substance_use_disorders","pct_of_total_DALYs.Substance_use_disorders","DALYs_per_100K.Substance_use_disorders","DALYs.Diabetes_and_kidney_diseases","pct_of_total_DALYs.Diabetes_and_kidney_diseases","DALYs_per_100K.Diabetes_and_kidney_diseases","DALYs.Neoplasms","pct_of_total_DALYs.Neoplasms","DALYs_per_100K.Neoplasms","DALYs.Cardiovascular_diseases","pct_of_total_DALYs.Cardiovascular_diseases","DALYs_per_100K.Cardiovascular_diseases","DALYs.Chronic_respiratory_diseases","pct_of_total_DALYs.Chronic_respiratory_diseases","DALYs_per_100K.Chronic_respiratory_diseases","DALYs.Nutritional_deficiencies","pct_of_total_DALYs.Nutritional_deficiencies","DALYs_per_100K.Nutritional_deficiencies","DALYs.Transport_injuries","pct_of_total_DALYs.Transport_injuries","DALYs_per_100K.Transport_injuries","DALYs.Digestive_diseases","pct_of_total_DALYs.Digestive_diseases","DALYs_per_100K.Digestive_diseases","DALYs.Neurological_disorders","pct_of_total_DALYs.Neurological_disorders","DALYs_per_100K.Neurological_disorders","DALYs.Sense_organ_diseases","pct_of_total_DALYs.Sense_organ_diseases","DALYs_per_100K.Sense_organ_diseases","DALYs.Skin_and_subcutaneous_diseases","pct_of_total_DALYs.Skin_and_subcutaneous_diseases","DALYs_per_100K.Skin_and_subcutaneous_diseases","DALYs.Respiratory_infections_and_tuberculosis","pct_of_total_DALYs.Respiratory_infections_and_tuberculosis","DALYs_per_100K.Respiratory_infections_and_tuberculosis","DALYs.Enteric_infections","pct_of_total_DALYs.Enteric_infections","DALYs_per_100K.Enteric_infections","DALYs.Other_infectious_diseases","pct_of_total_DALYs.Other_infectious_diseases","DALYs_per_100K.Other_infectious_diseases","DALYs.Maternal_and_neonatal_disorders","pct_of_total_DALYs.Maternal_and_neonatal_disorders","DALYs_per_100K.Maternal_and_neonatal_disorders","DALYs.Musculoskeletal_disorders","pct_of_total_DALYs.Musculoskeletal_disorders","DALYs_per_100K.Musculoskeletal_disorders","DALYs.Other_non-communicable_diseases","pct_of_total_DALYs.Other_non-communicable_diseases","DALYs_per_100K.Other_non-communicable_diseases"
"Angola",1067651.41084835,0.0814860367144696,3785.68933055414,800666.502721517,0.0610404286172484,2839.01150308646,376228.00228063,0.0287063283344063,1334.0331119478,460247.200274422,0.0350943197911873,1631.94924653529,193003.842630212,0.0147511247499953,684.355006116254,83771.9132658431,0.00639728917994651,297.039309861088,335152.302950778,0.0255834256940403,1188.38647567866,406930.301658221,0.0311008963001781,1442.89764019759,604409.994623012,0.0462023053793644,2143.12316236862,227763.402362014,0.0173946743548552,807.605809772178,721680.330276559,0.0549347778948804,2558.9415221471,471347.250989521,0.0359738776462633,1671.30792028759,364592.527558872,0.0278399727957148,1292.77592625731,357338.585513682,0.0272653341054465,1267.05482410177,161322.939862121,0.0122908638341151,572.020535920418,187069.452332253,0.0142520797858804,663.312784089426,1439546.0865774,0.109767494607619,5104.35728873975,1289306.21778585,0.0982295983178958,4571.63521997381,676966.792834999,0.0516057579810387,2400.39580216407,1812546.31153354,0.138015858159407,6426.94531472169,252506.322089323,0.0192541502116164,895.339508493189,824749.691890572,0.0628134055444306,2924.4059224228
"Mozambique",4396444.49280107,0.259259800385232,14637.5894291861,1433014.05991441,0.0845103963798502,4771.09889357752,396231.202484164,0.0233817313513529,1319.2182161046,447985.768249729,0.0264530572758294,1491.53065767019,288720.403319307,0.017071209300476,961.270119647174,106050.21538727,0.00626414331769763,353.085206524829,314895.976654064,0.0186046529159717,1048.41947321574,546876.258109117,0.0323228507281582,1820.77816469161,825537.469502518,0.0488096139144345,2748.55705713419,220222.36368757,0.0130145014915778,733.211700514336,522514.000806578,0.0307982360304465,1739.66609321051,320407.381143212,0.0189380081745686,1066.7692274825,341424.774287796,0.0201734867211383,1136.74485715915,338885.474195276,0.0200005456850767,1128.29047265534,154730.086312647,0.00912228586434537,515.160712138107,198515.220085597,0.0117048259546546,660.939605132179,1649468.74744797,0.0974007742354017,5491.7664355713,846191.492688003,0.0499359151853732,2817.32287732026,495764.775161534,0.0292505327047692,1650.60681288025,1928742.06800754,0.113670693135927,6421.5832936188,231242.847442639,0.0136415464083009,769.903467414121,944061.589797163,0.0556711928394173,3143.17307313741
"Chad",367046.456801242,0.0338058757344909,2411.27574285025,708906.114385533,0.0651158798627507,4657.08927549106,180267.70756384,0.0165977214211766,1184.25104619193,349333.087927137,0.0321083182678934,2294.90950119649,124639.476027479,0.0114840020295593,818.80682833936,34003.1684530775,0.00313260888201107,223.380484273017,146418.561472244,0.013482467099962,961.882396734947,210569.004331074,0.0194056708661794,1383.31244705242,366212.611037237,0.0337506029959208,2405.79787478541,124640.430934189,0.0114898727800602,818.81310150545,638463.971367492,0.058635186075492,4194.32651729948,174396.132651574,0.016044708138599,1145.67830997302,194049.660753176,0.017871331239342,1274.79023761787,180326.045082859,0.0165952973672078,1184.63428880849,83496.9338511935,0.00768001335427205,548.52492774989,92825.6502472639,0.0085383247190955,609.809016292269,1719366.57191449,0.157965636061965,11295.2102686282,2090770.44647401,0.1920133338025,13735.1116405979,737095.710176208,0.0676882878666804,4842.27806364388,1700918.9587859,0.156122795117211,11174.0204812696,150861.016483922,0.0138871918034143,991.06666976054,507116.023644432,0.046584874514217,3331.4490413039
"Central African Republic",343914.343690523,0.0831717248955823,7439.9833506519,335706.706903375,0.0809806481109575,7262.42553090731,67833.5170394528,0.0164208855357312,1467.45911198119,111373.244793579,0.026859499215224,2409.36472169345,179493.802445473,0.0435019307778725,3883.03345364748,16774.7274822962,0.00406063205799535,362.891794046001,78977.7998163235,0.0191064523424483,1708.54611470733,92967.0302450778,0.0224984543008898,2011.17856778123,212275.215843509,0.0513726691904478,4592.20181014876,61440.1639294012,0.0148686667258055,1329.15013602169,163488.734598775,0.0394085213204597,3536.79189527666,228904.020367667,0.0552819042786377,4951.9368170501,72881.315185426,0.0176208437978089,1576.65936737178,64347.7972497869,0.0155676461421028,1392.05168081139,27660.9010756335,0.00668948776569764,598.395057497025,29405.8939056429,0.00711194028738548,636.144915391756,634144.259082821,0.152908506926217,13718.5982964795,455712.27384471,0.109581388164676,9858.5353949161,216281.988905677,0.0519944096750772,4678.88131456395,475344.600843574,0.114222689647056,10283.2463402018,48230.7877086127,0.0116703791875128,1043.38846030746,228856.796172895,0.0551007196544154,4950.9152044617
"Antigua and Barbuda",390.030931772123,0.0171307515579881,438.447096744757,122.736974285472,0.00535061850858678,137.972826396605,1473.98839803621,0.0643147049274637,1656.96072057182,1111.70638177646,0.0487116217709428,1249.70712786259,409.156798091632,0.0179735879025894,459.947136555488,618.043589663018,0.0270493547760349,694.76391607776,2425.29763191128,0.106202274656562,2726.35993412623,2781.2484171526,0.122183978624009,3126.49637372598,3663.53482612219,0.160845700667535,4118.30467147424,594.414102585311,0.0260129117733669,668.201202295764,768.139950990696,0.0334333778637029,863.49236424741,388.481731390066,0.0170514216042111,436.70558766315,758.095890731281,0.0332077782546777,852.201492930458,1442.76822206624,0.0631078747955905,1621.86505405198,708.839126341777,0.0308481570071785,796.830281105041,591.698398400043,0.0257860553811267,665.148386432575,765.151587715129,0.0335664156790171,860.133042984766,171.152680505128,0.00747098605116962,192.39857599653,154.45834372394,0.00676253577093793,173.631901618849,774.092938239789,0.0339505850829072,870.184320612164,1493.27015383015,0.0651041524057058,1678.63600106709,1234.11536507488,0.053935154938697,1387.31124838404
"Cape Verde",7174.04129662307,0.0508288016786932,1314.39429460559,1250.34967133926,0.00883975785214306,229.083219111646,8600.68249528923,0.0607126006116122,1575.77682286881,6039.72604047633,0.0427895641152436,1106.57035837244,7924.10950609909,0.0562700854796403,1451.81828400531,2851.66126819846,0.0201935186166342,522.468040828276,6111.28303675814,0.0432562153210513,1119.68069657139,12893.6173965944,0.0915953246774532,2362.30827816511,16133.3236045723,0.114554964047593,2955.87209804009,3425.52386291973,0.0242957972439094,627.608461576096,2897.86615395642,0.020423969672001,530.933483904517,2694.30993408997,0.0191068027366742,493.638865298141,5206.42355495747,0.036924642824429,953.896574188594,8757.25940841511,0.061937342373287,1604.46411260834,4254.71816105002,0.0300006063400785,779.529562879899,3047.95715928158,0.021504658739729,558.432455950282,8466.763400115,0.0600676785407054,1551.24079256764,2844.28116237242,0.0201256571783677,521.115892354318,2035.58624232961,0.0144219451419799,372.950591231625,13626.3492941257,0.0964849661626366,2496.55598956928,7709.32194919702,0.0543910625876324,1412.46591235431,7254.06596600436,0.0512740380585059,1329.05604026796
"Mongolia",3906.65791648991,0.00359478361548187,120.15215715811,2674.41803407505,0.00245071329334271,82.2537070830575,45636.0377991071,0.0418388170524331,1403.57013665492,86788.8183996598,0.0797274947880645,2669.25437825176,43918.3047487906,0.0404171443747714,1350.73998468637,38972.6489072948,0.0358110784514897,1198.63267695177,29638.5648209137,0.0272137771759684,911.556008851396,133960.206754201,0.123339656853018,4120.04535818825,205360.913311998,0.189048343562316,6316.02696162503,19959.9200076872,0.0183497236883537,613.882120444709,18531.5535026747,0.0169618661399853,569.951650857077,35294.5132253784,0.0324632035007628,1085.50889034197,68331.9623618406,0.062860727879704,2101.60010324086,40730.4531485547,0.0373775551435812,1252.69524807108,20968.3536726937,0.0191992783278012,644.89724457164,15183.7863598166,0.0139081777851228,466.988593308681,68013.7045828371,0.0625843080571099,2091.81184957314,6217.12382752068,0.00570462576484763,191.212247185151,10280.2079896325,0.00945067359091428,316.17540936325,95558.7786314608,0.0879527234027562,2938.98099946268,42974.2922139637,0.0393785118911727,1321.70618012288,54857.3309060197,0.0503668156610025,1687.17783465839
"Luxembourg",247.995567657793,0.00165879899151266,41.9942408788192,11.8119287525988,7.94949018066862e-05,2.00016873674354,11646.0048247809,0.0776004601014519,1972.07206768549,7582.67220563676,0.0505911125807791,1284.00908982387,3013.35728316083,0.0202385908086376,510.265779336899,3585.30650792218,0.0239968203285004,607.116597042742,7319.50790924838,0.0488046281008328,1239.44625768291,26370.1158355888,0.177151658764662,4465.37414704994,21061.3139541908,0.141314422762737,3566.41007647836,6944.14965820189,0.0465222403479609,1175.88510229948,590.47176367236,0.00393085604950501,99.9873252170969,2885.87172731586,0.0193091554588161,488.678058268789,6127.90666087966,0.0410495514177078,1037.66688586547,13903.5271539747,0.0929465699176922,2354.34880503547,4103.15375984562,0.0272983788700093,694.806076500356,4556.65902690186,0.0303373854376362,771.600228929937,2386.99551463965,0.0159932063140764,404.201032966681,432.017194881669,0.00288688705858311,73.1554774022692,466.518338604901,0.00312832661733241,78.9977162527128,2619.08705872137,0.017574186918445,443.502171693298,17605.4811018869,0.117166219476494,2981.2178546688,6062.37216588774,0.040421048774822,1026.56962556137
"Cote d'Ivoire",1168443.33160184,0.0928170573971771,4680.27344243633,1257925.73653468,0.0999076635337567,5038.70085782358,307541.876113104,0.0244434944973674,1231.87837722172,440178.650097654,0.035005807707558,1763.16333900013,227054.010320388,0.0180797470964547,909.479155522535,84267.9739978345,0.00670472663352755,337.540683474393,274683.275498508,0.0218555395200013,1100.2611805184,319111.577350703,0.0254207688209692,1278.22154507139,729540.45344384,0.0581150496161019,2922.22028838596,198516.931150002,0.0158082842825123,795.172085463127,500474.884567204,0.0397217599340261,2004.68370822494,229545.688016762,0.0182730351837925,919.459727651324,300730.950957823,0.0239338242220593,1204.59678704055,324799.759414145,0.0258273876673045,1301.00591700218,157066.108425819,0.0124674129363579,629.138201306185,146704.717324651,0.0116451875787053,587.634995899543,1371784.75127066,0.109081961101448,5494.77032087597,1050364.07272496,0.0835109929494838,4207.29952536465,458821.460270061,0.0364548419225071,1837.83829069221,1965044.76597566,0.156177994275622,7871.11071855422,262448.990496262,0.0208534154179798,1051.25598049325,804090.131872692,0.0638940477052872,3220.8337261591
"Algeria",28349.1131835553,0.00305856277118796,70.0606086158413,11482.829432513,0.0012311049035489,28.3781017580621,705884.999363355,0.0756943396407651,1744.48958413545,397985.505265618,0.0428524825647869,983.561868008155,142210.47718128,0.0153671256519036,351.452001985345,354291.710696592,0.0381080145938652,875.579166030117,487555.286581134,0.052424979591951,1204.92023473805,613768.061365578,0.0663516102964615,1516.83629924555,1607330.18568931,0.173671238694415,3972.27702774593,330359.109287655,0.0355791705892302,816.433308111603,109484.279196373,0.0117193364988788,270.574080561155,426766.697955375,0.0460711163962551,1054.69029673459,261085.117537801,0.0280772905603812,645.23296079143,591970.233212679,0.06357874524396,1462.96621530298,300945.82911071,0.0322297638360075,743.742769354984,199031.15802594,0.0213201188077021,491.875847209984,214038.478034021,0.0230816615215827,528.964202201941,85530.7261413671,0.00918126523024225,211.376443771618,71753.5733445973,0.00773744212645401,177.328263721491,763975.542323453,0.0825060538576124,1888.05170434209,788737.231793164,0.0845061160018266,1949.24652985116,795483.097536709,0.0856524606209817,1965.91793175969
"Marshall Islands",187.312795150254,0.00881943873717627,332.641875239144,74.8533592866731,0.00350483878639047,132.929316340057,712.007549409678,0.0333930499428539,1264.42791177227,993.765959822633,0.0466827356479929,1764.79226717567,895.063675490666,0.0420516422904318,1589.51052561479,211.130464802288,0.00991287277123559,374.938795161372,2198.17039185001,0.103207993571765,3903.64961802857,1662.76283336836,0.0781732925821829,2952.83910811286,4874.15698002203,0.229101539217812,8655.83537282606,1122.22568258487,0.0527365657857009,1992.91914466983,445.317813435774,0.0208566025427292,790.823458802409,804.720958402385,0.037803405804051,1429.07423079393,634.528359378077,0.0298231848079863,1126.83547958712,608.412194161926,0.028564249881983,1080.45674627856,347.934186429017,0.0162972397560845,617.883472085902,373.96764402155,0.0175258730799638,664.115327980168,1160.60717427086,0.0545428245257517,2061.07941828414,247.348061770034,0.0116088529685153,439.256288060576,497.915323960218,0.0234241692870994,884.229435258674,1310.2450965794,0.061571255216604,2326.8158782183,853.144663652297,0.0399975044554802,1515.06810060639,1073.34059043013,0.0504008683402092,1906.10591489261
"New Zealand",1419.69696864712,0.00121916000684098,31.9149564744627,655.938279636074,0.000563001127669976,14.7455704328708,98641.2709226379,0.0845198596077978,2217.46748609433,97459.984757878,0.0834813325940325,2190.91203280762,31669.5381875028,0.0273489744740274,711.934979887751,23754.8400472343,0.0203979337459089,534.011625655411,44587.1129176672,0.0383239929432861,1002.32359405918,200871.2974945,0.173551865631921,4515.61062542446,161342.76441204,0.139331895634787,3627.00450687492,58669.6137178906,0.0505722247221422,1318.89988464534,2199.10555869533,0.00188076072084902,49.4361541501294,35996.9246188083,0.0309636968279339,809.215140832873,28189.5534770313,0.0242502315543484,633.704510273993,82661.0986315792,0.0711029321765867,1858.23131500526,34125.6361263046,0.0291857354175076,767.148353265995,33583.1872960721,0.028741682943105,754.954039135008,12503.6799417805,0.0107604960262225,281.084210169732,2026.34509304789,0.00174169435512316,45.5524783633873,2542.16602165703,0.00218963789373015,57.1481941032507,25515.5434045778,0.0220185389826229,573.592446249546,134964.742470891,0.115507736250888,3034.02344068553,49324.4124298213,0.0423466163626688,1108.81864974769
"Bolivia",96797.3884352993,0.0299397491774122,838.581242246284,40918.4598580346,0.0125998506958307,354.487382905903,175975.520411129,0.0542134737018558,1524.52223036925,161904.470151885,0.0499540308592605,1402.62102004896,72468.6632318719,0.0223991831304598,627.815095213347,58616.8929779945,0.0180811646107739,507.813565269481,200956.278287823,0.0620188646188169,1740.93710799266,310428.945680961,0.0959673619260097,2689.32762656449,329041.362642386,0.101699426609192,2850.57189140486,102914.059951445,0.0317749173645227,891.57157681353,99410.0731468186,0.0305684245367862,861.215617268169,109954.356726393,0.0339713106271326,952.563519992497,135799.013531385,0.0419301917210881,1176.4625813132,149422.730092939,0.0460900047072635,1294.48842212228,84916.6975021001,0.0261164455032497,735.655691024769,80101.3372163312,0.0246387978897623,693.938958005647,245470.030284458,0.0757491787254727,2126.57145257348,55646.5268472928,0.0171460941957527,482.080502011528,37814.3623040938,0.0116558049596903,327.595769145298,319203.379924535,0.0984436912920453,2765.34285886492,165005.008756445,0.0507942363362172,1429.48180169475,208586.243596967,0.0642477968114048,1807.03750481809
"Federated States of Micronesia",1692.17905215623,0.046827812074807,1628.24891958183,251.367917415634,0.00693236986407539,241.871295728434,1347.59380769976,0.037207935220075,1296.68202583311,1523.2217163982,0.0421038168755505,1465.6747528275,1329.43801339131,0.0367419894863704,1279.2121532276,359.392603146993,0.00993023317032219,345.814833858235,4428.8054062961,0.122422128533543,4261.48616403864,2697.80490764781,0.0746623366478346,2595.88246321971,7626.27333502832,0.211052930097734,7338.15449515986,1985.23386791031,0.0549242941413908,1910.23219228682,797.498651010168,0.0219817603674858,767.369336726304,1099.45250897984,0.0303820171022004,1057.91544789355,1014.95671963614,0.0280716184355305,976.611889896672,1132.37566340212,0.031290454329561,1089.59477316886,696.165617943967,0.0191886025559074,669.864642174183,678.850480930796,0.0187212147483994,653.203667026085,1588.31515021695,0.0439470316123931,1528.30897179634,437.056048755296,0.0120723488165,420.54417248324,552.810326821138,0.0152950265845811,531.925280739791,1782.11725159675,0.0493418625501475,1714.78927468288,1589.86649798683,0.0438721830475022,1529.80171000686,1556.86016870923,0.0430300337380893,1498.04235220302
"Ecuador",81419.6986167894,0.0202255378194966,487.946631758604,24750.7809988421,0.00611892541920793,148.330937438394,266955.284803006,0.0659336111296311,1599.8577035131,204609.98044181,0.0507225651266263,1226.22353652618,209088.859570136,0.0519447297081105,1253.06536991353,80697.8567915774,0.0199719231212085,483.620648080717,301184.846083575,0.0746693754927836,1804.99478234262,392908.067184423,0.0976158086111423,2354.69021908033,405981.779382467,0.100808315944305,2433.04071582733,105163.697779468,0.0260626730422957,630.243945710083,37208.0367245219,0.00920164594289535,222.987022827631,238583.748601706,0.0592522974430744,1429.82765227944,187485.228248793,0.0465083286741284,1123.59523779454,253409.593597769,0.062684695928929,1518.6786459788,138879.833224909,0.0342539666939239,832.304073738207,111314.266718697,0.0274556442856672,667.1041828306,196186.36680383,0.0486598745581941,1175.74098780988,46063.4076431787,0.0113872020041194,276.057084325509,24545.5176852923,0.0060870866592596,147.100798489567,251985.329025045,0.0624785830751469,1510.14305676882,245858.20595368,0.0606943386270216,1473.42333026732,231509.296769533,0.0572628706928324,1387.43060338721
