country,cause,deaths,pct_of_total_deaths,deaths_per_100K
Palestine,Neglected tropical diseases and malaria,3.599519558,0.000249117,0.074184828
Palestine,Neurological disorders,841.0984788,0.058226118,17.33474288
Panama,Neurological disorders,1555.732146,0.081986817,39.67607824
Panama,Mental disorders,0.54787043,2.89E-05,0.013972425
Panama,HIV/AIDS and sexually transmitted infections,575.9671098,0.030365414,14.68897854
Hungary,Diabetes and kidney diseases,3623.34079,0.029690779,37.24894768
Macedonia,Chronic respiratory diseases,533.6022377,0.027918902,24.53537303
Gabon,Transport injuries,450.1678137,0.040388987,26.43816156
Gabon,Unintentional injuries,315.3800404,0.028315455,18.52213376
Zimbabwe,Skin and subcutaneous diseases,150.2833346,0.001276845,1.021379936
Zimbabwe,Transport injuries,3186.397341,0.027083682,21.65590961
Zimbabwe,Unintentional injuries,3734.821047,0.031749412,25.38319561
Ghana,Cardiovascular diseases,36614.79176,0.181616209,121.2197919
Madagascar,Neglected tropical diseases and malaria,6164.491606,0.03335448,23.61079503
Madagascar,Mental disorders,0.086236548,4.66E-07,0.000330297
Ecuador,Chronic respiratory diseases,3386.961373,0.038771395,20.29799204
Ecuador,Digestive diseases,6155.251037,0.070446149,36.88829684
Solomon Is.,Self-harm and interpersonal violence,126.276949,0.030511802,19.80483335
Tonga,Nutritional deficiencies,3.786159235,0.005399753,3.681671681
Switzerland,Chronic respiratory diseases,2815.637224,0.043611182,32.7663056
Switzerland,Digestive diseases,2640.838264,0.040901056,30.73212446
Denmark,Other infectious diseases,115.4525016,0.00212942,2.014077101
Denmark,Maternal and neonatal disorders,107.5716801,0.001985111,1.87659561
Denmark,Substance use disorders,1051.581294,0.019394765,18.34491045
Denmark,Diabetes and kidney diseases,2263.154185,0.041744527,39.48088571
Libya,Cardiovascular diseases,13334.41993,0.386955979,193.0079955
Eq. Guinea,HIV/AIDS and sexually transmitted infections,1863.901388,0.259032673,138.5768433
Eq. Guinea,Respiratory infections and tuberculosis,585.3303469,0.080391833,43.51798454
Eq. Guinea,Enteric infections,224.7286136,0.030878223,16.70806304
Eq. Guinea,Other infectious diseases,170.0446436,0.023374437,12.64243382
Eq. Guinea,Maternal and neonatal disorders,536.4688808,0.073344639,39.88524528
Eq. Guinea,Substance use disorders,21.94332674,0.003009759,1.631436605
Poland,HIV/AIDS and sexually transmitted infections,152.564707,0.000387045,0.397375734
Poland,Respiratory infections and tuberculosis,11676.09129,0.029608762,30.41198347
Poland,Enteric infections,298.4188671,0.000756749,0.777272927
Poland,Other infectious diseases,403.9512927,0.001024307,1.052146625
Poland,Maternal and neonatal disorders,716.3960153,0.001817374,1.865951819
U.S. Virgin Is.,Self-harm and interpersonal violence,40.52265975,0.032243393,38.61053143
Lithuania,Neglected tropical diseases and malaria,0.855599026,2.09E-05,0.030045822
Lithuania,Neurological disorders,2421.492904,0.059207576,85.03486037
Ireland,Neoplasms,9580.528191,0.310936101,197.1078067
Ghana,Self-harm and interpersonal violence,2873.279629,0.01424598,9.512504153
The Gambia,Self-harm and interpersonal violence,151.9788831,0.011140847,7.126762159
Ghana,Nutritional deficiencies,2410.304921,0.011946311,7.979743892
Panama,Respiratory infections and tuberculosis,1101.977064,0.058058758,28.10389199
Panama,Enteric infections,177.7189812,0.009361379,4.532394743
Panama,Other infectious diseases,99.74125168,0.005253532,2.543716613
Panama,Maternal and neonatal disorders,420.9848302,0.022161349,10.73644142
Panama,Substance use disorders,54.37460786,0.002864882,1.386724058
Panama,Diabetes and kidney diseases,2019.486975,0.106412099,51.50328957
Samoa,Nutritional deficiencies,4.596633719,0.004238919,2.310813945
Iceland,HIV/AIDS and sexually transmitted infections,0.929740909,0.000421956,0.275502835
Iceland,Respiratory infections and tuberculosis,96.68119572,0.043869256,28.64878078
Iceland,Enteric infections,5.89342984,0.002673938,1.746353862
Iceland,Other infectious diseases,4.837766151,0.002195047,1.433537317
Iceland,Maternal and neonatal disorders,2.831087902,0.001285014,0.838914083
Finland,Chronic respiratory diseases,1783.786875,0.032389877,32.32682188
Benin,Neglected tropical diseases and malaria,9848.530325,0.121753982,85.00884415
Palestine,Mental disorders,0.036691155,2.54E-06,0.000756192
Tonga,Neoplasms,129.6465221,0.18501185,126.0686356
Ecuador,Neurological disorders,6105.939861,0.069904863,36.59277594
Ecuador,HIV/AIDS and sexually transmitted infections,1328.413577,0.015222747,7.961156104
Ecuador,Respiratory infections and tuberculosis,5826.877416,0.066694336,34.92036027
Ecuador,Enteric infections,389.0323678,0.004451759,2.33146323
Romania,Cardiovascular diseases,144848.6951,0.554769201,745.3454746
Guinea,Neoplasms,8124.696696,0.074963146,68.73693492
Libya,Self-harm and interpersonal violence,2387.850035,0.069400828,34.56274448
Lithuania,Mental disorders,0.011687395,2.86E-07,0.000410423
Venezuela,Chronic respiratory diseases,5693.618837,0.032997294,18.46674449
Venezuela,Digestive diseases,6880.62228,0.03985874,22.31668421
Eq. Guinea,Diabetes and kidney diseases,310.0568902,0.042612016,23.05202699
Gabon,Cardiovascular diseases,2229.742127,0.200299909,130.9517935
Gabon,Chronic respiratory diseases,292.4736731,0.026273061,17.17685269
Ireland,Skin and subcutaneous diseases,64.83100991,0.002104218,1.333819797
Ireland,Transport injuries,202.0696194,0.006558467,4.157338582
Benin,Mental disorders,0.031701722,3.92E-07,0.000273637
Ghana,Neoplasms,17558.72748,0.087084395,58.13129583
Finland,Digestive diseases,2416.306105,0.043873929,43.78970279
Finland,Neurological disorders,9757.372615,0.177186763,176.8287743
Samoa,Musculoskeletal disorders,1.972306387,0.001818146,0.991515396
Samoa,Other non-communicable diseases,33.03578669,0.030478188,16.6077093
Lesotho,Cardiovascular diseases,4007.094504,0.158772428,205.747549
Lesotho,Chronic respiratory diseases,1046.347951,0.041489447,53.72559245
American Samoa,Transport injuries,4.832808588,0.014748185,8.687293713
American Samoa,Unintentional injuries,13.27636334,0.040504337,23.86514295
Bermuda,Neglected tropical diseases and malaria,0.025887662,4.92E-05,0.039291553
Malawi,Digestive diseases,5615.826676,0.04341144,32.6668369
Malawi,Neurological disorders,2872.936127,0.022214394,16.71165108
Costa Rica,Neglected tropical diseases and malaria,4.466233239,0.000189651,0.095970966
Ireland,Cardiovascular diseases,9681.449297,0.314239861,199.1841367
Ireland,Chronic respiratory diseases,2225.93887,0.07224831,45.79600622
Palestine,Other infectious diseases,125.4990652,0.008683226,2.586491453
Palestine,Maternal and neonatal disorders,1032.362965,0.071417464,21.27663645
Oman,Cardiovascular diseases,4128.162228,0.369256975,91.01257551
Vietnam,Substance use disorders,2287.946962,0.003771441,2.379789409
Vietnam,Diabetes and kidney diseases,40855.02264,0.067370768,42.49501924
Guinea,Transport injuries,2094.179194,0.019313833,17.71727171
Guinea,Unintentional injuries,3320.801038,0.030617332,28.0947946
Romania,Chronic respiratory diseases,7448.147722,0.028526136,38.32580746
Romania,Self-harm and interpersonal violence,2772.237425,0.010616858,14.26505512
Macedonia,Digestive diseases,465.0475387,0.024332067,21.38318401
Lithuania,Substance use disorders,487.1140811,0.011908935,17.10584317
Lithuania,Diabetes and kidney diseases,471.3098386,0.011523458,16.5508502
Tonga,Other non-communicable diseases,16.63227782,0.023741346,16.17327282
Tonga,Skin and subcutaneous diseases,3.315336472,0.004726143,3.223842329
Tonga,Transport injuries,12.31289346,0.017574448,11.97309156
Morocco,Neoplasms,24504.90004,0.11097719,69.04944741
Cyprus,Digestive diseases,288.1226542,0.037237619,22.81920784
Cyprus,Neurological disorders,610.2012302,0.078876333,48.32771215
Cyprus,Mental disorders,0.010284013,1.33E-06,0.00081449
Palestine,Substance use disorders,38.40723233,0.002658446,0.791559507
Palestine,Diabetes and kidney diseases,1387.444048,0.096042367,28.59473229
Ecuador,Other infectious diseases,411.2187822,0.004706349,2.464425969
Ecuador,Maternal and neonatal disorders,2177.192187,0.024915001,13.0478694
Ecuador,Substance use disorders,642.5996721,0.007352659,3.851087033
Ecuador,Diabetes and kidney diseases,10128.96918,0.115929117,60.70271048
Peru,Cardiovascular diseases,27719.87634,0.195539204,83.44431182
Benin,Substance use disorders,227.2283836,0.00281455,1.96135074
Benin,Diabetes and kidney diseases,2508.882703,0.031081152,21.65574067
Switzerland,HIV/AIDS and sexually transmitted infections,41.94127159,0.000649905,0.488081529
Switzerland,Respiratory infections and tuberculosis,1732.184246,0.02682979,20.15788038
Switzerland,Enteric infections,213.6647581,0.003309594,2.486472582
United Kingdom,Cardiovascular diseases,176515.7714,0.290197068,264.8974352
Lesotho,Self-harm and interpersonal violence,1311.723984,0.051965228,67.35154222
Guinea-Bissau,Nutritional deficiencies,208.9140466,0.013462291,11.25893233
Ireland,Unintentional injuries,550.6584372,0.017873034,11.32913287
Venezuela,HIV/AIDS and sexually transmitted infections,2615.844717,0.015211706,8.484258852
Venezuela,Respiratory infections and tuberculosis,5974.32374,0.034630985,19.37718579
Venezuela,Enteric infections,1264.991999,0.007336717,4.102888635
Venezuela,Other infectious diseases,821.9939696,0.004765093,2.66606407
Venezuela,Maternal and neonatal disorders,4361.205538,0.025320606,14.14518089
Costa Rica,Neurological disorders,1848.707236,0.07850295,39.72524701
Costa Rica,Mental disorders,0.017701965,7.51E-07,0.000380382
Ireland,Self-harm and interpersonal violence,486.2664793,0.015781373,10.00434604
Finland,HIV/AIDS and sexually transmitted infections,9.192005709,0.000166979,0.166582867
Finland,Respiratory infections and tuberculosis,771.7809725,0.014014593,13.98666309
Finland,Enteric infections,48.67812918,0.000884061,0.882173332
Finland,Other infectious diseases,78.42197768,0.00142396,1.421208632
Finland,Maternal and neonatal disorders,47.95444925,0.000871253,0.869058384
Finland,Substance use disorders,887.2614206,0.016109827,16.07946685
Oman,Chronic respiratory diseases,167.8582907,0.015017423,3.700730377
Oman,Self-harm and interpersonal violence,167.3367351,0.014941069,3.689231768
Malawi,Mental disorders,0.076782926,5.93E-07,0.00044664
Malawi,HIV/AIDS and sexually transmitted infections,23502.92635,0.181693853,136.7147361
Malawi,Respiratory infections and tuberculosis,16768.74476,0.129584228,97.54251366
Malawi,Enteric infections,8118.586632,0.062726717,47.22520132
Malawi,Other infectious diseases,5552.024487,0.042875678,32.29570442
Malawi,Maternal and neonatal disorders,12133.68468,0.093613353,70.5807215
Gabon,Self-harm and interpersonal violence,239.3171723,0.021473638,14.05499432
Bermuda,Nutritional deficiencies,0.34276115,0.000651243,0.52023307
Canada,Cardiovascular diseases,80837.70038,0.289329551,224.6557697
Canada,Unintentional injuries,8481.011712,0.030354178,23.56954991
Ghana,Musculoskeletal disorders,158.7459326,0.000787482,0.525556694
Ghana,Other non-communicable diseases,7334.993729,0.036356475,24.28380364
Ghana,Skin and subcutaneous diseases,483.5185746,0.00239827,1.600774391
Ghana,Transport injuries,5739.890709,0.02846845,19.00293089
Solomon Is.,Neglected tropical diseases and malaria,3.654823828,0.000884847,0.573209738
Solomon Is.,Neurological disorders,87.32987352,0.021151402,13.69651076
China,Chronic respiratory diseases,1009685.293,0.096602709,71.48313705
Moldova,Digestive diseases,3862.62942,0.09239543,103.7833348
Morocco,Transport injuries,7484.186678,0.033860582,21.08880076
American Samoa,Cardiovascular diseases,99.84945801,0.304402179,179.4860179
Macedonia,HIV/AIDS and sexually transmitted infections,2.061763357,0.000107922,0.094801201
Macedonia,Respiratory infections and tuberculosis,179.2117185,0.00937746,8.240269725
Macedonia,Enteric infections,8.664381632,0.000453455,0.398393823
Macedonia,Other infectious diseases,28.67099818,0.001500365,1.31831088
Macedonia,Maternal and neonatal disorders,128.9679638,0.006750612,5.930029669
Costa Rica,Substance use disorders,163.3908639,0.0069368,3.51096285
Costa Rica,Diabetes and kidney diseases,1673.475594,0.071056054,35.95984807
Peru,Chronic respiratory diseases,7492.045408,0.052839564,22.55307944
Peru,Self-harm and interpersonal violence,2223.568601,0.015668748,6.693541824
Burundi,Neglected tropical diseases and malaria,8976.404673,0.109476659,82.31145733
Burundi,Nutritional deficiencies,2603.027517,0.031755245,23.86913204
Finland,Diabetes and kidney diseases,959.9508142,0.017430619,17.39678626
France,Cardiovascular diseases,155682.715,0.26881621,236.9145593
France,Chronic respiratory diseases,20916.52118,0.036116274,31.83030564
Israel,Nutritional deficiencies,37.5630216,0.000822365,0.419736176
Israel,Neoplasms,12966.00074,0.283844974,144.8844989
Bermuda,Musculoskeletal disorders,1.835638373,0.003487192,2.786079415
Bermuda,Other non-communicable diseases,9.615997367,0.018268258,14.59488574
Cyprus,HIV/AIDS and sexually transmitted infections,2.165085579,0.000280122,0.171473979
Cyprus,Respiratory infections and tuberculosis,181.5738276,0.02347012,14.38058012
Cyprus,Enteric infections,23.99579,0.003102045,1.900457709
Cyprus,Other infectious diseases,13.37109498,0.001727878,1.058985786
Cyprus,Maternal and neonatal disorders,19.03337876,0.002462669,1.507436571
Cyprus,Substance use disorders,26.48331535,0.003420859,2.097468799
Cyprus,Diabetes and kidney diseases,656.4833624,0.084844107,51.99323994
Namibia,Cardiovascular diseases,3002.677751,0.176722363,127.5833637
Namibia,Unintentional injuries,402.2147017,0.023669094,17.09004723
Ghana,Unintentional injuries,6641.557772,0.032934871,21.98806035
Guinea,Neglected tropical diseases and malaria,12314.46319,0.113463302,104.1833913
Canada,Self-harm and interpersonal violence,5178.708781,0.018532601,14.39213142
United Kingdom,Chronic respiratory diseases,47297.63299,0.077758656,70.97961597
United Kingdom,Self-harm and interpersonal violence,6139.759102,0.010093881,9.213944032
Burkina Faso,Digestive diseases,5398.824861,0.029573141,25.56023822
Burkina Faso,Neurological disorders,2950.730526,0.016172743,13.96996144
Burkina Faso,Mental disorders,0.04492993,2.45E-07,0.000212717
Oman,Digestive diseases,246.3933998,0.022036943,5.432174578
Oman,Neurological disorders,507.8413108,0.04551139,11.19625225
Serbia,Cardiovascular diseases,67115.48616,0.542634663,756.3076625
Serbia,Unintentional injuries,1378.859725,0.011148177,15.53802609
Qatar,Cardiovascular diseases,917.5684563,0.244932339,33.39878592
Solomon Is.,Mental disorders,0.009750042,2.35E-06,0.001529162
Solomon Is.,Other infectious diseases,58.72934463,0.014209946,9.210904223
Solomon Is.,Maternal and neonatal disorders,178.2702541,0.043148705,27.95928077
El Salvador,Digestive diseases,2301.891907,0.055426715,37.81685541
Fiji,Cardiovascular diseases,2553.198119,0.352018737,281.5182524
China,Neglected tropical diseases and malaria,2074.212548,0.000198446,0.146848945
France,Self-harm and interpersonal violence,11619.99896,0.020060835,17.68306092
Israel,Musculoskeletal disorders,120.4533836,0.002636889,1.345968467
Israel,Other non-communicable diseases,1301.31149,0.028490979,14.54109614
Israel,Skin and subcutaneous diseases,352.3139054,0.007711747,3.936820974
Israel,Transport injuries,649.908984,0.014227717,7.262203621
Greenland,Neglected tropical diseases and malaria,0.018766961,4.18E-05,0.033419734
Morocco,Unintentional injuries,5301.219524,0.02401157,14.93767688
Namibia,Self-harm and interpersonal violence,579.163984,0.034062098,24.60859784
Montenegro,Cardiovascular diseases,3737.449551,0.574807433,596.7335934
Montenegro,Chronic respiratory diseases,85.81922705,0.013198584,13.70218248
Qatar,Unintentional injuries,257.82966,0.068757102,9.384801276
Qatar,Self-harm and interpersonal violence,167.2419949,0.044588,6.087479954
Guinea,Nutritional deficiencies,2413.454012,0.022228418,20.4184153
El Salvador,Neurological disorders,2887.788879,0.069607078,47.44232088
El Salvador,Mental disorders,0.180176282,4.33E-06,0.002960044
Denmark,Chronic respiratory diseases,4319.449474,0.079670743,75.35310327
Italy,Neglected tropical diseases and malaria,26.33406989,4.23E-05,0.043457368
United States of America,Neoplasms,699393.9643,0.24473969,215.3047856
Greenland,Neurological disorders,25.20306863,0.056172888,44.88099352
Greenland,Mental disorders,0.005490059,1.22E-05,0.00977656
Tonga,Unintentional injuries,23.49174775,0.033528723,22.84344029
